Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG05AP051G00S100,2021.12,13497,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AP051G00S100,2022.03,13092,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AP051G00S100,2022.06,13026,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05AP051G00S100,2022.09,14584,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05AP051G00S100,2022.12,14864,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05AP051G00S100,2023.03,14222,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05AP051G00S100,2023.06,14662,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05AP051G00S100,2023.09,14359,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05AP051G00S100,2023.12,14851,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05AP051G00S100,2024.03,13904,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05AP051G00S100,2024.06,14216,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05AP051G00S100,2024.09,13786,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AP051G00S100,2024.12,14747,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AP051G00S100,2025.03,13918,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AP052000S100,2016.06,-1657,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AP052000S100,2016.09,208,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AP052000S100,2016.12,1633,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AP052000S100,2017.03,1217,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05AP052000S100,2017.06,-1739,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05AP052000S100,2017.09,279,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05AP052000S100,2017.12,1939,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05AP052000S100,2018.03,1480,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05AP052000S100,2018.06,-1096,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05AP052000S100,2018.09,805,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05AP052000S100,2018.12,1362,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05AP052000S100,2019.03,327,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05AP052000S100,2019.06,-1802,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05AP052000S100,2019.09,1024,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05AP052000S100,2019.12,1660,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05AP052000S100,2020.03,-189,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05AP052000S100,2020.06,-2966,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05AP052000S100,2020.09,-107,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05AP052000S100,2020.12,1115,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05AP052000S100,2021.03,1379,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05AP052000S100,2021.06,-3363,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05AP052000S100,2021.09,2617,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05AP052000S100,2021.12,1921,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AP052000S100,2022.03,522,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AP052000S100,2022.06,-1043,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05AP052000S100,2022.09,409,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05AP052000S100,2022.12,3300,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05AP052000S100,2023.03,135,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05AP052000S100,2023.06,-3875,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05AP052000S100,2023.09,825,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05AP052000S100,2023.12,-171,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05AP052000S100,2024.03,-33,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05AP052000S100,2024.06,-3915,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05AP052000S100,2024.09,256,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AP052000S100,2024.12,1563,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AP052000S100,2025.03,-264,Experimental,Dollars,6,A,Capital,P052,Changes in inventories,,,1,Non-financial business enterprises,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AB08N000S200,2016.06,1317,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AB08N000S200,2016.09,842,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AB08N000S200,2016.12,769,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AB08N000S200,2017.03,989,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05AB08N000S200,2017.06,1254,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05AB08N000S200,2017.09,435,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05AB08N000S200,2017.12,828,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05AB08N000S200,2018.03,1545,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05AB08N000S200,2018.06,455,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05AB08N000S200,2018.09,337,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05AB08N000S200,2018.12,364,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05AB08N000S200,2019.03,957,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05AB08N000S200,2019.06,736,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05AB08N000S200,2019.09,778,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05AB08N000S200,2019.12,1140,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05AB08N000S200,2020.03,2129,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05AB08N000S200,2020.06,1640,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05AB08N000S200,2020.09,685,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05AB08N000S200,2020.12,541,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05AB08N000S200,2021.03,1236,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05AB08N000S200,2021.06,212,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05AB08N000S200,2021.09,161,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05AB08N000S200,2021.12,588,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AB08N000S200,2022.03,2298,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AB08N000S200,2022.06,582,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05AB08N000S200,2022.09,539,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05AB08N000S200,2022.12,344,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05AB08N000S200,2023.03,3277,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05AB08N000S200,2023.06,1663,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05AB08N000S200,2023.09,1650,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05AB08N000S200,2023.12,2275,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05AB08N000S200,2024.03,2831,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05AB08N000S200,2024.06,1640,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05AB08N000S200,2024.09,1268,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AB08N000S200,2024.12,1125,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AB08N000S200,2025.03,2271,Experimental,Dollars,6,A,Capital,B08N,Net saving,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AB090000S200,2016.06,1094,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AB090000S200,2016.09,616,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AB090000S200,2016.12,566,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AB090000S200,2017.03,844,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05AB090000S200,2017.06,1169,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05AB090000S200,2017.09,342,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05AB090000S200,2017.12,725,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05AB090000S200,2018.03,1529,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05AB090000S200,2018.06,423,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05AB090000S200,2018.09,330,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05AB090000S200,2018.12,353,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05AB090000S200,2019.03,963,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05AB090000S200,2019.06,786,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05AB090000S200,2019.09,795,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05AB090000S200,2019.12,1151,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05AB090000S200,2020.03,2182,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05AB090000S200,2020.06,1695,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05AB090000S200,2020.09,705,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05AB090000S200,2020.12,570,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05AB090000S200,2021.03,1276,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05AB090000S200,2021.06,89,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05AB090000S200,2021.09,29,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05AB090000S200,2021.12,408,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AB090000S200,2022.03,2155,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AB090000S200,2022.06,567,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05AB090000S200,2022.09,480,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05AB090000S200,2022.12,314,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05AB090000S200,2023.03,3316,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05AB090000S200,2023.06,1628,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05AB090000S200,2023.09,1625,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05AB090000S200,2023.12,2234,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05AB090000S200,2024.03,2844,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05AB090000S200,2024.06,1601,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05AB090000S200,2024.09,1229,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AB090000S200,2024.12,1048,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AB090000S200,2025.03,2252,Experimental,Dollars,6,A,Capital,B09,Net lending (+) / Net borrowing (-),,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AB091NR0S200,2016.06,1565,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AB091NR0S200,2016.09,1109,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AB091NR0S200,2016.12,1059,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AB091NR0S200,2017.03,1300,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05AB091NR0S200,2017.06,1593,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05AB091NR0S200,2017.09,787,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05AB091NR0S200,2017.12,1203,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05AB091NR0S200,2018.03,1948,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05AB091NR0S200,2018.06,851,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05AB091NR0S200,2018.09,744,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05AB091NR0S200,2018.12,785,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05AB091NR0S200,2019.03,1383,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05AB091NR0S200,2019.06,1155,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05AB091NR0S200,2019.09,1186,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05AB091NR0S200,2019.12,1552,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05AB091NR0S200,2020.03,2553,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05AB091NR0S200,2020.06,2048,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05AB091NR0S200,2020.09,1100,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05AB091NR0S200,2020.12,968,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05AB091NR0S200,2021.03,1669,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05AB091NR0S200,2021.06,613,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05AB091NR0S200,2021.09,570,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05AB091NR0S200,2021.12,1010,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AB091NR0S200,2022.03,2737,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AB091NR0S200,2022.06,1007,Experimental,Dollars,6,A,Capital,B091NR,Finance of capital accumulation,,,2,Financial business enterprises,National Accounts - SNA 2008 - SNE,2022,6
